"timetable_id","route_id","direction_id","start_date","end_date","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_time","end_time","timetable_label","service_notes","orientation","timetable_page_id","timetable_sequence","direction_name","include_exceptions","show_trip_continuation"
"135","1435E","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: Torino - C.A.A.T. - SITO","domenica e festivi","horizontal","1435E_As","2","","0","0"
"136","1435E","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: SITO - C.A.A.T. - Torino","dal lunedì al venerdì","horizontal","1435E_Di","0","","0","0"
"137","1435E","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: SITO - C.A.A.T. - Torino","sabato","horizontal","1435E_Di","1","","0","0"
"138","1435E","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: SITO - C.A.A.T. - Torino","domenica e festivi","horizontal","1435E_Di","2","","0","0"
"139","1442E","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: Nichelino - Torino - Ferriera (Stab. Teksid)","dal lunedì al venerdì","horizontal","1442E_As","0","","0","0"
"140","1442E","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: Nichelino - Torino - Ferriera (Stab. Teksid)","sabato","horizontal","1442E_As","1","","0","0"
"141","1442E","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: Nichelino - Torino - Ferriera (Stab. Teksid)","domenica e festivi","horizontal","1442E_As","2","","0","0"
"142","1442E","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: Ferriera (Stab. Teksid) - Torino - Nichelino","dal lunedì al venerdì","horizontal","1442E_Di","0","","0","0"
"143","1442E","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: Ferriera (Stab. Teksid) - Torino - Nichelino","sabato","horizontal","1442E_Di","1","","0","0"
"144","1442E","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: Ferriera (Stab. Teksid) - Torino - Nichelino","domenica e festivi","horizontal","1442E_Di","2","","0","0"
"145","15U","1","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: PIAZZA CORIOLANO, PASSAGGI MATTUTINI","frequenza","horizontal","15U_As","0","","0","0"
"146","15U","1","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: PIAZZA CORIOLANO, PASSAGGI SERALI","frequenza","horizontal","15U_As","1","","0","0"
"147","15U","1","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: PIAZZA CORIOLANO, PASSAGGI MATTUTINI","frequenza","horizontal","15U_As","2","","0","0"
"148","15U","1","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: PIAZZA CORIOLANO, PASSAGGI SERALI","frequenza","horizontal","15U_As","3","","0","0"
"149","15U","1","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: PIAZZA CORIOLANO, PASSAGGI MATTUTINI","frequenza","horizontal","15U_As","4","","0","0"
"150","15U","1","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: PIAZZA CORIOLANO, PASSAGGI SERALI","frequenza","horizontal","15U_As","5","","0","0"
"151","15U","0","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: VIA BRISSOGNE , PASSAGGI MATTUTINI","frequenza","horizontal","15U_Di","0","","0","0"
"152","15U","0","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: VIA BRISSOGNE , PASSAGGI SERALI","frequenza","horizontal","15U_Di","1","","0","0"
"153","15U","0","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: VIA BRISSOGNE , PASSAGGI MATTUTINI","frequenza","horizontal","15U_Di","2","","0","0"
"154","15U","0","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: VIA BRISSOGNE , PASSAGGI SERALI","frequenza","horizontal","15U_Di","3","","0","0"
"155","15U","0","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: VIA BRISSOGNE , PASSAGGI MATTUTINI","frequenza","horizontal","15U_Di","4","","0","0"
"156","15U","0","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: VIA BRISSOGNE , PASSAGGI SERALI","frequenza","horizontal","15U_Di","5","","0","0"
"157","1510E","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: Torino - Orbassano - Cumiana","dal lunedì al venerdì","horizontal","1510E_As","0","","0","0"
"158","1510E","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: Torino - Orbassano - Cumiana","sabato","horizontal","1510E_As","1","","0","0"
"159","1510E","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: Torino - Orbassano - Cumiana","domenica e festivi","horizontal","1510E_As","2","","0","0"
"160","1510E","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: Cumiana - Orbassano - Torino","dal lunedì al venerdì","horizontal","1510E_Di","0","","0","0"
"161","1510E","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: Cumiana - Orbassano - Torino","sabato","horizontal","1510E_Di","1","","0","0"
"162","1510E","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: Cumiana - Orbassano - Torino","domenica e festivi","horizontal","1510E_Di","2","","0","0"
"163","1511E","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: Torino - Orbassano - Giaveno","dal lunedì al venerdì","horizontal","1511E_As","0","","0","0"
"164","1511E","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: Torino - Orbassano - Giaveno","sabato","horizontal","1511E_As","1","","0","0"
"165","1511E","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: Torino - Orbassano - Giaveno","domenica e festivi","horizontal","1511E_As","2","","0","0"
"166","1511E","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: Giaveno - Orbassano - Torino","dal lunedì al venerdì","horizontal","1511E_Di","0","","0","0"
"167","1511E","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: Giaveno - Orbassano - Torino","sabato","horizontal","1511E_Di","1","","0","0"
"168","1511E","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: Giaveno - Orbassano - Torino","domenica e festivi","horizontal","1511E_Di","2","","0","0"
"169","159U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA STAMPALIA","dal lunedì al venerdì","horizontal","159U_As","0","","0","0"
"170","159U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA STAMPALIA","sabato","horizontal","159U_As","1","","0","0"
"171","159U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA STAMPALIA","domenica e festivi","horizontal","159U_As","2","","0","0"
"172","159U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VIA PIAVE (PIANEZZA)","dal lunedì al venerdì","horizontal","159U_Di","0","","0","0"
"173","159U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VIA PIAVE (PIANEZZA)","sabato","horizontal","159U_Di","1","","0","0"
"174","159U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: VIA PIAVE (PIANEZZA)","domenica e festivi","horizontal","159U_Di","2","","0","0"
"175","16CDU","1","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: CIRCOLARE DESTRA, PIAZZA SABOTINO, PASSAGGI MATTUTINI","frequenza","horizontal","16CDU_As","0","","0","0"
"176","16CDU","1","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: CIRCOLARE DESTRA, PIAZZA SABOTINO, PASSAGGI SERALI","frequenza","horizontal","16CDU_As","1","","0","0"
"177","16CDU","1","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: CIRCOLARE DESTRA, PIAZZA SABOTINO, PASSAGGI MATTUTINI","frequenza","horizontal","16CDU_As","2","","0","0"
"178","16CDU","1","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: CIRCOLARE DESTRA, PIAZZA SABOTINO, PASSAGGI SERALI","frequenza","horizontal","16CDU_As","3","","0","0"
"179","16CDU","1","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: CIRCOLARE DESTRA, PIAZZA SABOTINO, PASSAGGI MATTUTINI","frequenza","horizontal","16CDU_As","4","","0","0"
"180","16CDU","1","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: CIRCOLARE DESTRA, PIAZZA SABOTINO, PASSAGGI SERALI","frequenza","horizontal","16CDU_As","5","","0","0"
"181","16CDU","0","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: PIAZZA DELLA REPUBBLICA, PASSAGGI MATTUTINI","frequenza","horizontal","16CDU_Di","0","","0","0"
"182","16CDU","0","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: PIAZZA DELLA REPUBBLICA, PASSAGGI SERALI","frequenza","horizontal","16CDU_Di","1","","0","0"
"183","16CDU","0","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: PIAZZA DELLA REPUBBLICA, PASSAGGI MATTUTINI","frequenza","horizontal","16CDU_Di","2","","0","0"
"184","16CDU","0","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: PIAZZA DELLA REPUBBLICA, PASSAGGI SERALI","frequenza","horizontal","16CDU_Di","3","","0","0"
"185","16CDU","0","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: PIAZZA DELLA REPUBBLICA, PASSAGGI MATTUTINI","frequenza","horizontal","16CDU_Di","4","","0","0"
"186","16CDU","0","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: PIAZZA DELLA REPUBBLICA, PASSAGGI SERALI","frequenza","horizontal","16CDU_Di","5","","0","0"
"187","16CSU","1","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: CIRCOLARE SINISTRA, PIAZZA SABOTINO, PASSAGGI MATTUTINI","frequenza","horizontal","16CSU_As","0","","0","0"
"188","16CSU","1","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: CIRCOLARE SINISTRA, PIAZZA SABOTINO, PASSAGGI SERALI","frequenza","horizontal","16CSU_As","1","","0","0"
"189","16CSU","1","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: CIRCOLARE SINISTRA, PIAZZA SABOTINO, PASSAGGI MATTUTINI","frequenza","horizontal","16CSU_As","2","","0","0"
"190","16CSU","1","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: CIRCOLARE SINISTRA, PIAZZA SABOTINO, PASSAGGI SERALI","frequenza","horizontal","16CSU_As","3","","0","0"
"191","16CSU","1","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: CIRCOLARE SINISTRA, PIAZZA SABOTINO, PASSAGGI MATTUTINI","frequenza","horizontal","16CSU_As","4","","0","0"
"192","16CSU","1","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: CIRCOLARE SINISTRA, PIAZZA SABOTINO, PASSAGGI SERALI","frequenza","horizontal","16CSU_As","5","","0","0"
"193","16CSU","0","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: PIAZZA DELLA REPUBBLICA, PASSAGGI MATTUTINI","frequenza","horizontal","16CSU_Di","0","","0","0"
"194","16CSU","0","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: PIAZZA DELLA REPUBBLICA, PASSAGGI SERALI","frequenza","horizontal","16CSU_Di","1","","0","0"
"195","16CSU","0","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: PIAZZA DELLA REPUBBLICA, PASSAGGI MATTUTINI","frequenza","horizontal","16CSU_Di","2","","0","0"
"196","16CSU","0","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: PIAZZA DELLA REPUBBLICA, PASSAGGI SERALI","frequenza","horizontal","16CSU_Di","3","","0","0"
"197","16CSU","0","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: PIAZZA DELLA REPUBBLICA, PASSAGGI MATTUTINI","frequenza","horizontal","16CSU_Di","4","","0","0"
"198","16CSU","0","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: PIAZZA DELLA REPUBBLICA, PASSAGGI SERALI","frequenza","horizontal","16CSU_Di","5","","0","0"
"199","17U","1","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: VIA VENTIMIGLIA, PASSAGGI MATTUTINI","frequenza","horizontal","17U_As","0","","0","0"
"200","17U","1","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: VIA VENTIMIGLIA, PASSAGGI SERALI","frequenza","horizontal","17U_As","1","","0","0"
"201","17U","1","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: VIA VENTIMIGLIA, PASSAGGI MATTUTINI","frequenza","horizontal","17U_As","2","","0","0"
"202","17U","1","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: VIA VENTIMIGLIA, PASSAGGI SERALI","frequenza","horizontal","17U_As","3","","0","0"
"203","17U","1","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: VIA VENTIMIGLIA, PASSAGGI MATTUTINI","frequenza","horizontal","17U_As","4","","0","0"
"204","17U","1","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: VIA VENTIMIGLIA, PASSAGGI SERALI","frequenza","horizontal","17U_As","5","","0","0"
"205","17U","0","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: OSPEDALE DI RIVOLI , PASSAGGI MATTUTINI","frequenza","horizontal","17U_Di","0","","0","0"
"206","17U","0","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: OSPEDALE DI RIVOLI , PASSAGGI SERALI","frequenza","horizontal","17U_Di","1","","0","0"
"207","17U","0","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: OSPEDALE DI RIVOLI , PASSAGGI MATTUTINI","frequenza","horizontal","17U_Di","2","","0","0"
"208","17U","0","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: OSPEDALE DI RIVOLI , PASSAGGI SERALI","frequenza","horizontal","17U_Di","3","","0","0"
"209","17U","0","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: OSPEDALE DI RIVOLI , PASSAGGI MATTUTINI","frequenza","horizontal","17U_Di","4","","0","0"
"210","17U","0","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: OSPEDALE DI RIVOLI , PASSAGGI SERALI","frequenza","horizontal","17U_Di","5","","0","0"
"211","18U","1","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: PIAZZALE CAIO MARIO   , PASSAGGI MATTUTINI","frequenza","horizontal","18U_As","0","","0","0"
"212","18U","1","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: PIAZZALE CAIO MARIO   , PASSAGGI SERALI","frequenza","horizontal","18U_As","1","","0","0"
"213","18U","1","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: PIAZZALE CAIO MARIO   , PASSAGGI MATTUTINI","frequenza","horizontal","18U_As","2","","0","0"
"214","18U","1","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: PIAZZALE CAIO MARIO   , PASSAGGI SERALI","frequenza","horizontal","18U_As","3","","0","0"
"215","18U","1","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: PIAZZALE CAIO MARIO   , PASSAGGI MATTUTINI","frequenza","horizontal","18U_As","4","","0","0"
"216","18U","1","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: PIAZZALE CAIO MARIO   , PASSAGGI SERALI","frequenza","horizontal","18U_As","5","","0","0"
"217","18U","0","20260620","20260731","1","1","1","1","1","0","0","04:00:00","07:00:00","DIREZIONE: PIAZZA SOFIA   , PASSAGGI MATTUTINI","frequenza","horizontal","18U_Di","0","","0","0"
"218","18U","0","20260620","20260731","1","1","1","1","1","0","0","21:00:00","27:00:00","DIREZIONE: PIAZZA SOFIA   , PASSAGGI SERALI","frequenza","horizontal","18U_Di","1","","0","0"
"219","18U","0","20260620","20260731","0","0","0","0","0","1","0","04:00:00","07:00:00","DIREZIONE: PIAZZA SOFIA   , PASSAGGI MATTUTINI","frequenza","horizontal","18U_Di","2","","0","0"
"220","18U","0","20260620","20260731","0","0","0","0","0","1","0","21:00:00","27:00:00","DIREZIONE: PIAZZA SOFIA   , PASSAGGI SERALI","frequenza","horizontal","18U_Di","3","","0","0"
"221","18U","0","20260620","20260731","0","0","0","0","0","0","1","04:00:00","09:00:00","DIREZIONE: PIAZZA SOFIA   , PASSAGGI MATTUTINI","frequenza","horizontal","18U_Di","4","","0","0"
"222","18U","0","20260620","20260731","0","0","0","0","0","0","1","21:00:00","27:00:00","DIREZIONE: PIAZZA SOFIA   , PASSAGGI SERALI","frequenza","horizontal","18U_Di","5","","0","0"
"223","19U","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: CORSO BOLZANO","dal lunedì al venerdì","horizontal","19U_As","0","","0","0"
"224","19U","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: CORSO BOLZANO","sabato","horizontal","19U_As","1","","0","0"
"225","19U","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: CORSO BOLZANO","domenica e festivi","horizontal","19U_As","2","","0","0"
"226","19U","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: CORSO CADORE","dal lunedì al venerdì","horizontal","19U_Di","0","","0","0"
"227","19U","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: CORSO CADORE","sabato","horizontal","19U_Di","1","","0","0"
"228","19U","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: CORSO CADORE","domenica e festivi","horizontal","19U_Di","2","","0","0"
"229","19NU","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: CIMITERO MONUMENTALE","dal lunedì al venerdì","horizontal","19NU_As","0","","0","0"
"230","19NU","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: CIMITERO MONUMENTALE","sabato","horizontal","19NU_As","1","","0","0"
"231","19NU","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: CIMITERO MONUMENTALE","domenica e festivi","horizontal","19NU_As","2","","0","0"
"232","19NU","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA DONATORE DI SANGUE","dal lunedì al venerdì","horizontal","19NU_Di","0","","0","0"
"233","19NU","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA DONATORE DI SANGUE","sabato","horizontal","19NU_Di","1","","0","0"
"234","19NU","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA DONATORE DI SANGUE","domenica e festivi","horizontal","19NU_Di","2","","0","0"
"235","1CU","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VIA ROCCHETTE (CHIERI)","dal lunedì al venerdì","horizontal","1CU_As","0","","0","0"
"236","1CU","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VIA ROCCHETTE (CHIERI)","sabato","horizontal","1CU_As","1","","0","0"
"237","1CU","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: VIA ROCCHETTE (CHIERI)","domenica e festivi","horizontal","1CU_As","2","","0","0"
"238","1CU","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VIA FRATELLI CERVI (CHIERI)","dal lunedì al venerdì","horizontal","1CU_Di","0","","0","0"
"239","1CU","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VIA FRATELLI CERVI (CHIERI)","sabato","horizontal","1CU_Di","1","","0","0"
"240","1CU","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: VIA FRATELLI CERVI (CHIERI)","domenica e festivi","horizontal","1CU_Di","2","","0","0"
"241","1NU","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VIA XXV APRILE (NICHELINO) ","dal lunedì al venerdì","horizontal","1NU_As","0","","0","0"
"242","1NU","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VIA XXV APRILE (NICHELINO) ","sabato","horizontal","1NU_As","1","","0","0"
"243","1NU","1","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: VIA XXV APRILE (NICHELINO) ","domenica e festivi","horizontal","1NU_As","2","","0","0"
"244","1NU","0","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: PIAZZA PARCO DELLA RIMEMBRANZA (CIMITERO)","dal lunedì al venerdì","horizontal","1NU_Di","0","","0","0"
"245","1NU","0","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: PIAZZA PARCO DELLA RIMEMBRANZA (CIMITERO)","sabato","horizontal","1NU_Di","1","","0","0"
"246","1NU","0","20260620","20260731","0","0","0","0","0","0","1","","","DIREZIONE: PIAZZA PARCO DELLA RIMEMBRANZA (CIMITERO)","domenica e festivi","horizontal","1NU_Di","2","","0","0"
"247","1SU","1","20260620","20260731","1","1","1","1","1","0","0","","","DIREZIONE: VIA EINAUDI (SETTIMO)","dal lunedì al venerdì","horizontal","1SU_As","0","","0","0"
"248","1SU","1","20260620","20260731","0","0","0","0","0","1","0","","","DIREZIONE: VIA EINAUDI (SETTIMO)","sabato","horizontal","1SU_As","1","","0","0"
