ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
068000000465,halagmwd,,,ASHLEY WAY,,Ashley Way,,Ashley way,,Victoria Road,,,,,,S,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,351204,384904,-2.73464,53.35875,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2017-10-17T08:27:40,1,new,active
068000000466,halagmwg,,,WATERLOO CENTRE,,Waterloo Centre,,Waterloo Centre,,Victoria Road,,,,,,NW,E0037854,Waterloo,Widnes,,Widnes,EN,Waterloo,EN,false,UKOS,351194,384888,-2.73479,53.3586,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2017-10-16T14:19:39,6,new,active
068000000467,halagmwj,,,WATERLOO CENTRE,,Waterloo Centre,,Waterloo Centre,,Waterloo Road,,,,,,SE,E0037854,Waterloo,Widnes,,Widnes,EN,Waterloo,EN,false,UKOS,351228,384568,-2.73423,53.35573,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2024-05-13T15:58:10,84,new,active
068000000474,halagpam,,,WEST BANK STREET,,West Bank St,,West Bank Street,,Waterloo Road,,,,,,NE,E0037854,Waterloo,Widnes,,Widnes,EN,Waterloo,EN,false,UKOS,351087,384317,-2.73631,53.35346,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000542,halagptj,,,FESTIVAL WAY,,Festival Way,,Festival Way,,Boston Avenue,,,,,,NE,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,352064,381937,-2.72127,53.33216,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000543,halagptm,,,FESTIVAL WAY,,Festival Way,,Festival Way,,Boston Avenue,,,,,,SW,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,352113,381945,-2.72053,53.33224,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000544,halagptp,,,LATHAM AVENUE,,Latham Avenue,,Latham Avenue,,Boston Avenue,,,,,,NE,E0037823,Halton Brook,Runcorn,,Runcorn,EN,Halton Brook,EN,false,UKOS,352477,382099,-2.71509,53.33365,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000545,halagptw,,,LATHAM AVENUE,,Latham Avenue,,Latham Avenue,,Boston Avenue,,,,,,SW,E0037823,Halton Brook,Runcorn,,Runcorn,EN,Halton Brook,EN,false,UKOS,352423,382067,-2.7159,53.33336,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000546,halagpwa,,,QUARRY CLOSE,,Quarry Close,,Quarry Close,,Boston Avenue,,,,,,NE,E0037812,Castle Rise,Runcorn,,Runcorn,EN,Castle Rise,EN,false,UKOS,352739,382300,-2.71119,53.33548,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000547,halagpwd,,,QUARRY CLOSE,,Quarry Close,,Quarry Close,,Boston Avenue,,,,,,SW,E0037812,Castle Rise,Runcorn,,Runcorn,EN,Castle Rise,EN,false,UKOS,352670,382222,-2.71221,53.33478,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000528,halagpjm,,,UNION STREET,,Union Street,,Union Street,,Heath Road,,,,,,S,E0037823,Halton Brook,Runcorn,,Runcorn,EN,Halton Brook,EN,false,UKOS,351781,382558,-2.72561,53.33772,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000529,halagpjp,,,UNION STREET,,Union Street,,Union Street,,Heath Road,,,,,,N,E0037823,Halton Brook,Runcorn,,Runcorn,EN,Halton Brook,EN,false,UKOS,351773,382588,-2.72574,53.33799,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000530,halagpjt,,,RUNCORN TOWN HALL,,Runcorn Town Hall,,Runcorn Town Hall,,Heath Road,,,,,,SE,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,351786,382240,-2.72549,53.33486,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000531,halagpjw,,,RUNCORN TOWN HALL,,Runcorn Town Hall,,Runcorn Town Hall,,Heath Road,,,,,,NW,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,351779,382173,-2.72558,53.33426,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000540,halagptd,,,RED ADMIRAL,,Red Admiral,,Red Admiral Pub,,Boston Avenue,,,,,,SE,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,351800,381991,-2.72524,53.33262,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000541,halagptg,,,RED ADMIRAL,,Red Admiral,,Red Admiral Pub,,Boston Avenue,,,,,,NW,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,351810,381964,-2.72509,53.33238,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000109,haladgpt,,,Halegate Farm,,Halegate Farm,,Halegate Farm,,Hale Gate Road,,,,,,SW,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,347843,383013,-2.78482,53.34143,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000110,haladgpw,,,Halegate Farm,,Halegate Farm,,Halegate Farm,,Hale Gate Road,,,,,,NE,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,347822,383008,-2.78514,53.34138,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000107,haladgpj,,,Garnetts Lane,,Garnetts Lane,,Garnetts Lane,,Hale Gate Road,,,,,,SW,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,348256,383531,-2.77871,53.34613,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000108,haladgpm,,,Garnetts Lane,,Garnetts Lane,,Garnetts Lane,,Hale Gate Road,,,,,,NE,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,348254,383552,-2.77874,53.34632,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000100,,,,Merseyview,,Merseyview,,Merseyview,,Merseyview,,,,,,SW,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,348582,384025,-2.77389,53.3506,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2020-11-09T16:27:19,16,new,active
068000000105,haladgpd,,,Merseyview,,Merseyview,,Merseyview,,Hale Gate Road,,,,,,SW,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,348465,383796,-2.77561,53.34853,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000106,haladgpg,,,Merseyview,,Merseyview,,Merseyview,,Hale Road,,,,,,NE,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,348566,384012,-2.77413,53.35048,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000104,haladgpa,,,Baguley Ave.,,Baguley Ave.,,Baguley Ave.,,Hale Road,,,,,,NE,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,348647,384081,-2.77292,53.35111,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000115,haladgtm,,,Aran Close,,Aran Close,,Aran Close,,High Street,,,,,,NW,E0053152,Hale,Widnes,,Widnes,EN,Hale,EN,false,UKOS,346562,382494,-2.80397,53.33664,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000116,haladgtp,,,Aran Close,,Aran Close,,Aran Close,,High Street,,,,,,SE,E0053152,Hale,Widnes,,Widnes,EN,Hale,EN,false,UKOS,346595,382479,-2.80347,53.33651,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000113,haladgtg,,,Village Green,,Village Green,,Village Green,,Church End,,,,,,NW,E0053152,Hale,Widnes,,Widnes,EN,Hale,EN,false,UKOS,346881,382305,-2.79915,53.33497,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000114,haladgtj,,,Village Green,,Village Green,,Village Green,,High Street,,,,,,N,E0053152,Hale,Widnes,,Widnes,EN,Hale,EN,false,UKOS,346829,382336,-2.79994,53.33525,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000111,haladgta,,,The Wellington,,The Wellington,,The Wellington,,,,,,,,S,E0037813,Ciss Green,Hale,,Widnes,EN,Ciss Green,EN,false,UKOS,347007,382662,-2.79732,53.33819,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2024-05-13T15:51:48,37,new,active
068000000112,haladgtd,,,The Wellington,,The Wellington,,The Wellington,,Town Lane,,,,,,NE,E0037813,Ciss Green,Hale,,Widnes,EN,Ciss Green,EN,false,UKOS,346962,382586,-2.79798,53.33751,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2026-06-30T16:41:18,39,new,active
068000000102,haladgmt,,,Clapgate Crescent,,Clapgate Cres.,,Clapgate Cres.,,Hale Road,,,,,,SW,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,348720,384176,-2.77184,53.35197,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000103,haladgmw,,,Clapgate Crescent,,Clapgate Cres.,,Clapgate Cres.,,Hale Road,,,,,,NE,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,348804,384349,-2.77061,53.35353,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000075,haladgjd,,,Hill Lodge Avenue,,H. Lodge Ave,,H. Lodge Ave,,,,,,,,SE,N0065328,Grange,Runcorn,,Runcorn,EN,Grange,EN,false,UKOS,353045,381648,-2.7065,53.32965,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2024-09-16T11:24:04,0,new,active
068000000076,haladgjg,,,Hill Lodge Avenue,,H. Lodge Ave,,H. Lodge Ave,,,,,,,,NW,N0065328,Grange,Runcorn,,Runcorn,EN,Grange,EN,false,UKOS,353042,381635,-2.70654,53.32953,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2024-09-16T11:23:58,0,new,active
068000000051,haladatp,,,Halton Hospital,,Halton Hospital,,Halton Hospital,,,,,,,,NW,N0065331,Palace Fields,Runcorn,,Runcorn,EN,Palace Fields,EN,false,UKOS,353916,381106,-2.69334,53.32486,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2026-06-30T16:38:26,0,new,active
068000000052,haladatw,,,Halton Hospital,,Halton Hospital,,Halton Hospital,,,,,,,,SE,N0065331,Palace Fields,Runcorn,,Runcorn,EN,Palace Fields,EN,false,UKOS,353951,381100,-2.69281,53.32481,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2026-06-30T16:38:30,0,new,active
068000000011,haladada,,,Bridge Street,,Bridge St,,Bridge St,,,,,,,,SW,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,351726,382978,-2.7265,53.34149,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2026-06-30T16:27:04,0,new,active
068000000012,haladadg,,,Bridge Street,,Bridge Street,,Bridge Street,,,,,,,,NE,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,351746,383018,-2.72621,53.34185,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000077,haladgjm,,,Halton Lodge,,Halton Lodge,,Halton Lodge,,,,,,,,SW,N0065328,Grange,Runcorn,,Runcorn,EN,Grange,EN,false,UKOS,352907,381287,-2.70851,53.32639,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000078,haladgjp,,,Halton Lodge,,Halton Lodge,,Halton Lodge,,,,,,,,NE,N0065328,Grange,Runcorn,,Runcorn,EN,Grange,EN,false,UKOS,352885,381261,-2.70884,53.32616,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2024-03-25T14:47:52,0,new,active
068000000101,haladgmp,,,Harrison Street,,Harrison St,,Harrison St,,,,,,,,SW,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,348847,384477,-2.76998,53.35469,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000079,haladgjt,,,Handforth Lane,,Handforth Lane,,Handforth Lane,,,,,,,,SW,N0065328,Grange,Runcorn,,Runcorn,EN,Grange,EN,false,UKOS,352629,380920,-2.71263,53.32307,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000080,haladgjw,,,Handforth Lane,,Handforth Lane,,Handforth Lane,,,,,,,,NE,N0065328,Grange,Runcorn,,Runcorn,EN,Grange,EN,false,UKOS,352644,380945,-2.71241,53.3233,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2024-02-06T13:31:07,0,new,active
068000000118,haladgwa,,,Baileys Lane,,Baileys Lane,,Baileys Lane,,Hale Road,,,,,,E,E0053152,Hale,Widnes,,Widnes,EN,Hale,EN,false,UKOS,345572,382558,-2.81885,53.33711,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000119,haladgwd,,,Baileys Lane,,Baileys Lane,,Baileys Lane,,Baileys Lane,,,,,,W,E0053152,Hale,Widnes,,Widnes,EN,Hale,EN,false,UKOS,345428,382571,-2.82101,53.33721,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000137,haladjdm,,,Old Station,,Old Station,,Old Station,,Hale Road,,,,,,SW,E0037830,Ditton Marsh,Ditton,,Widnes,EN,Ditton Marsh,EN,false,UKOS,348943,384748,-2.76858,53.35713,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000135,haladjdg,,,St Michaels Road,,St Michaels Rd,,St Michaels Rd,,Ditton Road,,,,,,W,E0037830,Ditton Marsh,Ditton,,Widnes,EN,Ditton Marsh,EN,false,UKOS,349421,384852,-2.76142,53.35811,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000136,haladjdj,,,St Michaels Road,,St Michaels Rd,,St Michaels Rd,,Ditton Road,,,,,,E,E0037830,Ditton Marsh,Ditton,,Widnes,EN,Ditton Marsh,EN,false,UKOS,349420,384867,-2.76144,53.35825,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000131,haladjap,,,McKechnies,,McKechnies,,McKechnies,,Ditton Road,,,,,,W,E0037830,Ditton Marsh,Ditton,,Widnes,EN,Ditton Marsh,EN,false,UKOS,350450,384905,-2.74597,53.35869,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000132,haladjat,,,McKechnies,,McKechnies,,McKechnies,,Ditton Road,,,,,,NE,E0037830,Ditton Marsh,Ditton,,Widnes,EN,Ditton Marsh,EN,false,UKOS,350413,384912,-2.74653,53.35875,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000133,haladjaw,,,ALCAN,,ALCAN,,ALCAN,,Ditton Road,,,,,,W,E0037830,Ditton Marsh,Ditton,,Widnes,EN,Ditton Marsh,EN,false,UKOS,349962,384875,-2.75329,53.35837,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000134,haladjda,,,ALCAN,,ALCAN,,ALCAN,,Ditton Road,,,,,,E,E0037830,Ditton Marsh,Ditton,,Widnes,EN,Ditton Marsh,EN,false,UKOS,349962,384886,-2.7533,53.35847,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000138,haladjdp,,,Old Station,,Old Station,,Old Station,,Hale Road,,,,,,NE,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,348943,384757,-2.76859,53.35721,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000120,haladgwg,,,Pickerings Farm,,Pickerings Farm,,Pickerings Farm,,Hale Gate Road,,,,,,SW,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,348151,383378,-2.78026,53.34474,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000404,halagmpj,,,Tesco Store,,,,,,,,,,o/s,,SW,E0037860,Widnes,,,,,,,true,UKOS,351762,385293,-2.72632,53.3623,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,2020-11-10T16:19:26,7,new,active
068000000253,halagpag,,,Columbine Close,,,,,,,,,,adj,,E,E0037860,Widnes,,,,,,,false,UKOS,348819,387551,-2.7709,53.38231,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000002,,,,Cheshire And Merseyside Treatment Centre,,,,,,,,,,,,,N0065327,Halton Village,Runcorn,,,,,,false,UKOS,353713,380750,-2.69634,53.32164,BCT,HAR,OTH,,,,021,2026-07-01T13:41:38.3152318+01:00,2019-09-03T13:20:57,12,new,active
068000001,,,,Halton Hospital (Main Entrance),,,,,,,,,,,,,N0065327,Halton Village,Runcorn,,,,,,false,UKOS,353835,380855,-2.69452,53.32259,BCT,HAR,OTH,,,,021,2026-07-01T13:41:38.3392251+01:00,2019-09-02T16:05:35,9,new,active
068000000691,halagpwp,,,Hanover Court,,,,,,,,,,opp,,NE,N0065332,Brookvale,Runcorn,,,,Runcorn,EN,false,UKOS,354473,380581,-2.6849,53.32019,BCT,MKD,OTH,,,,021,2026-07-01T13:41:38.3482279+01:00,2024-01-11T12:29:34,0,new,active
068000000692,halagtad,,,Hanover Court,,,,,,,,,,adj,,SW,N0065332,Brookvale,Runcorn,,,,Runcorn,EN,false,UKOS,354498,380610,-2.68453,53.32045,BCT,MKD,OTH,,,,021,2026-07-01T13:41:38.3662249+01:00,2024-03-01T11:33:12,0,new,active
06800000901,,,,Woodland Avenue,,,,,,Highfield Road,,,,o/s,,,E0037805,Appleton,Widnes,,,,,,false,UKOS,350962,386481,-2.73852,53.3729,BCT,HAR,OTH,,,,021,2026-07-01T13:41:38.3702249+01:00,2019-09-27T10:34:22,8,delete,inactive
068000000898,halagtdg,,,Southern Expressway,,,,,,Chester Road,,,,opp.,,E,E0044437,Sutton Weaver,Frodsham,,Runcorn,EN,Sutton Weaver,EN,false,UKOS,355110,379785,-2.67523,53.31309,BCT,MKD,OTH,,,,021,2026-07-01T13:41:38.392225+01:00,2024-01-11T12:29:34,0,new,active
068000000901,,,,Allendale,,,,,,Palace Fields Avenue,,,,adj,,S,N0065331,Palace Fields,Runcorn,,,,,,false,UKOS,354533,380862,-2.68404,53.32272,BCT,MKD,OTH,,,,021,2017-03-15T00:00:00,2019-09-03T13:23:15,20,new,active
068000000902,,,,Wren Close,,,,,,Palace Fields Avenue,,,,adj,,N,N0065331,Palace Fields,Runcorn,,,,,,false,UKOS,354545,380874,-2.68386,53.32283,BCT,MKD,OTH,,,,021,2017-03-15T00:00:00,2019-09-03T13:24:24,16,new,active
068000000880,halagtdp,,,St Georges Court,,St Georges Court,,St Georges Court,,Dundalk Road,,,,adj,,W,E0037819,Ditton,Widnes,,Widnes,EN,Ditton,EN,false,UKOS,349829,385961,-2.75547,53.36812,BCT,MKD,OTH,,,,021,2017-04-27T00:00:00,2017-04-27T14:44:55,27,new,active
068000000904,halagtdt,,,Castlefields,,Castlefields,,Tyrrell Way,,,,,,,,E,N0065327,Halton Village,Runcorn,,Runcorn,EN,Castlefields,EN,false,UKOS,354315,382555,-2.68756,53.33791,BCT,MKD,OTH,,,,021,2017-10-04T00:00:00,2017-10-05T08:57:33,32,new,active
068000000903,halagtdw,,,Castlefields,,Castlefields,,Tyrrell Way,,Tyrrell Way,,,,,,W,N0065327,Halton Village,Runcorn,,Runcorn,EN,Castlefields,EN,false,UKOS,354321,382545,-2.68747,53.33783,BCT,MKD,OTH,,,,021,2017-10-04T00:00:00,2017-10-05T08:56:55,45,new,active
068000000459,halagtga,,,Pitt Street,,Waterloo Road,,Spike Island,,Waterloo Road,,,,adj,,N,E0037854,Waterloo,Widnes,,Widnes,EN,Waterloo,EN,false,UKOS,351219,384549,-2.73436,53.35556,BCT,MKD,OTH,,,,021,2021-02-05T00:00:00,2021-02-05T12:36:43,82,new,active
068000000091,halagtgd,,,St Chads School,,St Chads School,,St Chads School,,,,,,o/s,,N,N0065328,Grange,Runcorn,,Runcorn,EN,Grange,EN,false,UKOS,352857,381170,-2.70925,53.32534,BCT,MKD,OTH,,,,021,2021-04-29T00:00:00,2024-02-06T13:31:44,66,new,active
068000000400,halagtgj,,,Gorsey Lane,,Gorsey Lane,,,,Henry Road,,,,nr,,NE,E0037832,Moss Bank,Widnes,,Widnes,EN,Moss Bank,EN,false,UKOS,353003,386003,-2.70778,53.36879,BCT,MKD,OTH,,,,021,2023-06-27T00:00:00,2023-06-29T12:08:14,98,new,active
068000000733,halpmawt,,,The Holiday Inn,,The Holiday Inn,,The Holiday Inn,,Wood Lane,,,,O/s,,NE,N0065330,Beechwood,Runcorn,,Runcorn,EN,Beechwood,EN,false,UKOS,353848,379569,-2.69414,53.31104,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000734,halpmawp,,,The Holiday Inn,,The Holiday Inn,,The Holiday Inn,,Wood Lane,,,,Opp,,SW,N0065330,Beechwood,Runcorn,,Runcorn,EN,Beechwood,EN,false,UKOS,353853,379561,-2.69406,53.31096,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
068000000592,halagaja,,,Campbell Avenue,,Campbell Ave,,Campbell Ave,,Moughland Lane,,,,,,SE,E0037841,Runcorn,,,Runcorn,EN,Runcorn,EN,false,UKOS,351260,381746,-2.73331,53.33037,BCT,MKD,OTH,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
0680TX000007,,,,PRESCOT ROAD,,PRESCOT ROAD,,PRESCOT ROAD,,Prescot Road,,,,,,,E0037807,Ball ODitton,Ditton,,Widnes,EN,Ball O'Ditton,EN,false,UKOS,349792,386437,-2.7561,53.37239,TXR,,,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
0680TX000016,,,,PRESCOT ROAD,,PRESCOT ROAD,,PRESCOT ROAD,,Prescot Road,,,,,,,E0037807,Ball ODitton,Ditton,,Widnes,EN,Ball O'Ditton,EN,false,UKOS,349792,386437,-2.7561,53.37239,TXR,,,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
0680TX000008,,,,VICTORIA SQUARE,,VICTORIA SQUARE,,VICTORIA SQUARE,,Alforde Street,,,,,,,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,351433,385255,-2.73125,53.36192,TXR,,,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
0680TX000017,,,,VICTORIA SQUARE,,VICTORIA SQUARE,,VICTORIA SQUARE,,Alforde Street,,,,,,,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,351433,385255,-2.73125,53.36192,TXR,,,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
0680TX000009,,,,MARKET STREET,,MARKET STREET,,MARKET STREET,,Market Street,,,,,,,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,351356,385257,-2.73241,53.36194,TXR,,,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
0680TX000018,,,,MARKET STREET,,MARKET STREET,,MARKET STREET,,Market Street,,,,,,,E0037860,Widnes,,,Widnes,EN,Widnes,EN,false,UKOS,351356,385257,-2.73241,53.36194,TXR,,,,,,021,1969-12-31T00:00:00,1969-12-31T23:00:00,0,new,active
